Supermarket,Product_ID,Price
AEON,P000002104,28.7
WELLCOME,P000000739,47
PARKNSHOP,P000000739,46.9
JASONS,P000000739,38.6
WATSONS,P000000739,52.2
WELLCOME,P000000740,47
PARKNSHOP,P000000740,38.4
JASONS,P000000740,50.7
WELLCOME,P000000091,41.2
PARKNSHOP,P000000091,46.9
JASONS,P000000091,47
WATSONS,P000000091,53.4
WELLCOME,P000000256,36.9
PARKNSHOP,P000000256,32.7
JASONS,P000000256,36.9
WELLCOME,P000004531,16
JASONS,P000004531,16
WELLCOME,P000004523,36
JASONS,P000004523,36
WELLCOME,P000004535,36
JASONS,P000004535,36
WELLCOME,P000000805,85
PARKNSHOP,P000000805,84.9
JASONS,P000000805,70.1
PARKNSHOP,P000001385,40.9
WELLCOME,P000000052,37.4
JASONS,P000000052,50.3
WELLCOME,P000001433,53
PARKNSHOP,P000001433,61.9
JASONS,P000001433,53
WATSONS,P000003517,39.8
WELLCOME,P000001411,39.9
PARKNSHOP,P000001411,39.9
JASONS,P000001411,39.9
WELLCOME,P000000741,54.9
PARKNSHOP,P000000741,54.9
JASONS,P000000741,54.9
WATSONS,P000000741,54.9
WELLCOME,P000002019,46.1
PARKNSHOP,P000002019,54.9
JASONS,P000002019,55
WATSONS,P000002019,54.9
WELLCOME,P000001410,39.9
PARKNSHOP,P000001410,39.9
JASONS,P000001410,39.9
WELLCOME,P000001152,29.9
PARKNSHOP,P000001152,29.9
JASONS,P000001152,32.3
WELLCOME,P000000098,33.9
PARKNSHOP,P000000098,33.9
JASONS,P000000098,28.6
WELLCOME,P000004505,19
JASONS,P000004505,14.6
WELLCOME,P000004491,43
JASONS,P000004491,43
WELLCOME,P000004499,43
JASONS,P000004499,43
WELLCOME,P000004510,46.3
JASONS,P000004510,44.8
WELLCOME,P000004509,42
JASONS,P000004509,48.3
PARKNSHOP,P000001434,30.9
WELLCOME,P000001436,31.6
PARKNSHOP,P000001436,35.9
JASONS,P000001436,35.9
AEON,P000001436,35.9
WELLCOME,P000000113,30
PARKNSHOP,P000000113,29.9
JASONS,P000000113,22.5
WELLCOME,P000003245,23
PARKNSHOP,P000003245,20.2
JASONS,P000003245,23
AEON,P000003245,22.9
WELLCOME,P000000704,22
PARKNSHOP,P000000704,16.5
JASONS,P000000704,19.4
AEON,P000000704,23.7
WELLCOME,P000000257,23.4
PARKNSHOP,P000000257,18.6
JASONS,P000000257,22
WELLCOME,P000004513,19
JASONS,P000004513,19
PARKNSHOP,P000001151,19.9
PARKNSHOP,P000000743,20.5
WELLCOME,P000000742,31.9
PARKNSHOP,P000000742,34.7
JASONS,P000000742,31.9
WELLCOME,P000000978,26.9
PARKNSHOP,P000000978,20.7
JASONS,P000000978,21.5
WELLCOME,P000000068,23
JASONS,P000000068,19.2
WELLCOME,P000000831,18.8
JASONS,P000000831,21.8
PARKNSHOP,P000003098,95
WELLCOME,P000000821,29.9
JASONS,P000000821,29.9
WELLCOME,P000003099,21
PARKNSHOP,P000003099,20.1
JASONS,P000003099,16.2
PARKNSHOP,P000003109,29.9
WELLCOME,P000004508,13
JASONS,P000004508,13
WELLCOME,P000004511,14.7
JASONS,P000004511,13
WELLCOME,P000004494,19
JASONS,P000004494,19
WELLCOME,P000004495,16.4
JASONS,P000004495,19
WELLCOME,P000001199,34.9
PARKNSHOP,P000001199,34.9
JASONS,P000001199,34.9
PARKNSHOP,P000003096,31.9
PARKNSHOP,P000001247,40.9
WELLCOME,P000001818,36.3
PARKNSHOP,P000001818,35
JASONS,P000001818,25.2
WELLCOME,P000000897,27
JASONS,P000000897,35
WELLCOME,P000001915,19.9
PARKNSHOP,P000001915,11.2
JASONS,P000001915,19.9
WATSONS,P000001915,23.9
WELLCOME,P000003097,19.9
PARKNSHOP,P000003097,12.3
JASONS,P000003097,19.9
WELLCOME,P000000240,17
PARKNSHOP,P000000240,15
JASONS,P000000240,13
WELLCOME,P000003289,33
PARKNSHOP,P000003289,27.8
JASONS,P000003289,33
WELLCOME,P000004518,28.3
JASONS,P000004518,25
WELLCOME,P000004516,19.1
JASONS,P000004516,22.1
WELLCOME,P000004525,12
JASONS,P000004525,12
WELLCOME,P000004521,12
JASONS,P000004521,12
WELLCOME,P000004520,23
JASONS,P000004520,24.4
WELLCOME,P000000139,35
PARKNSHOP,P000000139,37.5
JASONS,P000000139,35
WELLCOME,P000001532,35
PARKNSHOP,P000001532,29.7
JASONS,P000001532,35
WELLCOME,P000004517,15
JASONS,P000004517,15
WELLCOME,P000001471,16
PARKNSHOP,P000001471,15.9
JASONS,P000001471,13.8
WELLCOME,P000001470,20
PARKNSHOP,P000001470,22.6
JASONS,P000001470,20
WATSONS,P000001470,19.9
WELLCOME,P000002424,22.2
PARKNSHOP,P000002424,23.2
JASONS,P000002424,21
WELLCOME,P000004528,12.4
JASONS,P000004528,16
WELLCOME,P000004514,15
JASONS,P000004514,15
WELLCOME,P000001389,16
PARKNSHOP,P000001389,15.9
JASONS,P000001389,16
WELLCOME,P000001390,20
PARKNSHOP,P000001390,19.9
JASONS,P000001390,20
WATSONS,P000001390,21.9
PARKNSHOP,P000003731,24.9
WATSONS,P000003731,24.9
PARKNSHOP,P000002426,21.9
WELLCOME,P000004512,15
JASONS,P000004512,15
WELLCOME,P000003244,20
PARKNSHOP,P000003244,17.3
JASONS,P000003244,17.6
WATSONS,P000003244,21.9
WELLCOME,P000003243,17.6
PARKNSHOP,P000003243,21.9
JASONS,P000003243,22.9
PARKNSHOP,P000003734,14.2
WELLCOME,P000003290,22
PARKNSHOP,P000003290,21.9
JASONS,P000003290,22
WATSONS,P000003290,21.9
JASONS,P000003736,15.9
WELLCOME,P000001914,16
PARKNSHOP,P000001914,12.1
JASONS,P000001914,16
WELLCOME,P000001893,15
PARKNSHOP,P000001893,14.9
JASONS,P000001893,15
WATSONS,P000001893,16.9
JASONS,P000003735,23
WATSONS,P000003735,23.2
PARKNSHOP,P000001269,16
WELLCOME,P000003154,34
PARKNSHOP,P000003154,31.5
JASONS,P000003154,34
WELLCOME,P000001200,48
PARKNSHOP,P000001200,49.5
JASONS,P000001200,48
WATSONS,P000001200,46
PARKNSHOP,P000003619,18.2
WELLCOME,P000000763,31.6
PARKNSHOP,P000000763,30.3
JASONS,P000000763,24.4
WELLCOME,P000000762,28
PARKNSHOP,P000000762,27.9
JASONS,P000000762,28
WELLCOME,P000001146,18.7
PARKNSHOP,P000001146,16.9
WELLCOME,P000000764,23
PARKNSHOP,P000000764,18.8
JASONS,P000000764,23
AEON,P000000764,24.9
WELLCOME,P000001418,9
PARKNSHOP,P000001418,8.9
WATSONS,P000001418,8.2
WELLCOME,P000000726,16.9
PARKNSHOP,P000000726,16.9
JASONS,P000000726,16.9
WATSONS,P000000726,16.9
WELLCOME,P000001599,16
PARKNSHOP,P000001599,16
JASONS,P000001599,16
WELLCOME,P000000898,89.9
PARKNSHOP,P000000898,89.9
JASONS,P000000898,89.9
WATSONS,P000000898,69.8
PARKNSHOP,P000001711,64.9
WATSONS,P000001711,63.4
WELLCOME,P000004493,44.9
JASONS,P000004493,40
WELLCOME,P000004519,30.9
JASONS,P000004519,35
WELLCOME,P000001424,28.9
PARKNSHOP,P000001424,28.9
JASONS,P000001424,28.9
WELLCOME,P000004926,32.4
PARKNSHOP,P000004926,32.9
JASONS,P000004926,29.9
WELLCOME,P000003342,54.9
PARKNSHOP,P000003342,75.9
JASONS,P000003342,54.9
PARKNSHOP,P000003344,86.3
WELLCOME,P000002095,11.9
PARKNSHOP,P000002095,11.9
JASONS,P000002095,11.9
WELLCOME,P000001588,18.5
PARKNSHOP,P000001588,18.5
JASONS,P000001588,18.5
PARKNSHOP,P000002098,24
WELLCOME,P000002097,19.5
PARKNSHOP,P000002097,19.5
JASONS,P000002097,15.8
WELLCOME,P000002096,28
PARKNSHOP,P000002096,28.9
JASONS,P000002096,28
WELLCOME,P000003061,11.9
PARKNSHOP,P000003061,11.5
JASONS,P000003061,10.9
WELLCOME,P000003062,10.9
PARKNSHOP,P000003062,10.9
JASONS,P000003062,10.9
WELLCOME,P000001773,26.5
PARKNSHOP,P000001773,23.5
JASONS,P000001773,22.5
WELLCOME,P000001776,37.5
PARKNSHOP,P000001776,45.6
JASONS,P000001776,37.5
WELLCOME,P000001774,28.9
PARKNSHOP,P000001774,28.9
JASONS,P000001774,32.9
WELLCOME,P000001775,33.8
PARKNSHOP,P000001775,39.9
JASONS,P000001775,32.4
WELLCOME,P000000007,29.3
PARKNSHOP,P000000007,35.9
JASONS,P000000007,33
WATSONS,P000000007,32.9
AEON,P000000007,29.9
WELLCOME,P000004503,22
JASONS,P000004503,22
WELLCOME,P000004068,17
JASONS,P000004068,22
AEON,P000001355,37.9
AEON,P000000120,22.9
WELLCOME,P000003295,36
PARKNSHOP,P000003295,30.9
JASONS,P000003295,36
WATSONS,P000003295,36
AEON,P000003295,26.1
WELLCOME,P000000920,39.5
PARKNSHOP,P000000920,36
JASONS,P000000920,30.8
AEON,P000000920,31.5
WELLCOME,P000001697,28
PARKNSHOP,P000001697,26.5
JASONS,P000001697,21.2
PARKNSHOP,P000000954,25.9
AEON,P000002302,25.9
PARKNSHOP,P000002320,19.9
WELLCOME,P000002301,40
PARKNSHOP,P000002301,28.9
JASONS,P000002301,40
AEON,P000002301,21.3
WELLCOME,P000003858,23
JASONS,P000003858,23
WELLCOME,P000003860,23
JASONS,P000003860,19.4
WELLCOME,P000002300,18
PARKNSHOP,P000002300,32.2
JASONS,P000002300,15
WELLCOME,P000004504,10
JASONS,P000004504,8.6
WELLCOME,P000003296,29.7
PARKNSHOP,P000003296,23
JASONS,P000003296,26
WATSONS,P000003296,26
AEON,P000003296,18.3
WELLCOME,P000000247,20.7
PARKNSHOP,P000000247,26.9
JASONS,P000000247,26
WATSONS,P000000247,22.9
MANNINGS,P000000247,23
AEON,P000000247,22.9
WELLCOME,P000003292,43.5
PARKNSHOP,P000003292,45.7
JASONS,P000003292,40
WATSONS,P000003292,39.9
AEON,P000003292,39.9
WELLCOME,P000000006,30.8
PARKNSHOP,P000000006,39.9
JASONS,P000000006,35.1
WATSONS,P000000006,38.9
AEON,P000000006,39.9
WELLCOME,P000002032,32.9
JASONS,P000002032,32.9
PARKNSHOP,P000001117,29.6
AEON,P000001117,38.9
PARKNSHOP,P000002034,39.9
WELLCOME,P000002021,34
JASONS,P000002021,34
WELLCOME,P000003857,33
JASONS,P000003857,29.3
PARKNSHOP,P000003135,40
WELLCOME,P000002020,38
PARKNSHOP,P000002020,39
JASONS,P000002020,38
AEON,P000002020,33.4
WELLCOME,P000003133,38
PARKNSHOP,P000003133,39
JASONS,P000003133,28.8
WELLCOME,P000003026,32.2
PARKNSHOP,P000003026,38
JASONS,P000003026,38
AEON,P000003026,32.7
WELLCOME,P000001118,37
JASONS,P000001118,40.4
WELLCOME,P000003136,35
JASONS,P000003136,35
PARKNSHOP,P000002028,35
WELLCOME,P000002029,34
JASONS,P000002029,34
WELLCOME,P000001116,39
PARKNSHOP,P000001116,38.9
JASONS,P000001116,39
AEON,P000001116,29.9
PARKNSHOP,P000000881,27.6
AEON,P000000881,30.9
WELLCOME,P000002317,27
PARKNSHOP,P000002317,22.3
JASONS,P000002317,27
PARKNSHOP,P000002316,34
WELLCOME,P000003862,20
JASONS,P000003862,20
WELLCOME,P000003861,25
JASONS,P000003861,20.5
WELLCOME,P000000925,14
JASONS,P000000925,15
WATSONS,P000000925,10.5
WELLCOME,P000000919,24
PARKNSHOP,P000000919,24
JASONS,P000000919,24
WATSONS,P000000919,24
AEON,P000000919,19
WELLCOME,P000001466,25
PARKNSHOP,P000001466,21
JASONS,P000001466,25
WATSONS,P000001466,18.2
PARKNSHOP,P000001480,20.9
WELLCOME,P000004524,8.9
JASONS,P000004524,10
PARKNSHOP,P000001544,20
WELLCOME,P000001477,15.5
PARKNSHOP,P000001477,15.9
JASONS,P000001477,15.5
WATSONS,P000001477,13
WELLCOME,P000003514,22.9
PARKNSHOP,P000003514,23.9
JASONS,P000003514,22.9
WATSONS,P000003514,28.4
PARKNSHOP,P000003515,47.3
WATSONS,P000003515,54.9
PARKNSHOP,P000003280,16.9
WELLCOME,P000000915,23
PARKNSHOP,P000000915,25.3
JASONS,P000000915,17.5
WATSONS,P000000915,14.3
WELLCOME,P000001639,27
PARKNSHOP,P000001639,26.9
JASONS,P000001639,27
WATSONS,P000001639,31.6
AEON,P000001154,19.5
WELLCOME,P000001153,29
PARKNSHOP,P000001153,32.2
JASONS,P000001153,29
WATSONS,P000001153,29.9
WELLCOME,P000004466,12.7
JASONS,P000004466,16
WELLCOME,P000004496,22
JASONS,P000004496,17.9
WELLCOME,P000001185,35.1
PARKNSHOP,P000001185,38.9
JASONS,P000001185,40.5
WELLCOME,P000001184,34
PARKNSHOP,P000001184,33.9
JASONS,P000001184,34
WELLCOME,P000001172,34
PARKNSHOP,P000001172,33.9
JASONS,P000001172,35.9
PARKNSHOP,P000003278,25.9
WELLCOME,P000004457,11
JASONS,P000004457,8.6
WELLCOME,P000004458,10
JASONS,P000004458,10.1
PARKNSHOP,P000000926,13.5
WATSONS,P000000926,15.8
PARKNSHOP,P000001157,19.9
WELLCOME,P000000974,27
PARKNSHOP,P000000974,33
JASONS,P000000974,33
WELLCOME,P000001381,39
PARKNSHOP,P000001381,29.6
JASONS,P000001381,39
WATSONS,P000001381,38.9
WELLCOME,P000004467,25
JASONS,P000004467,22
WELLCOME,P000001426,15
JASONS,P000001426,15
WELLCOME,P000001425,27.6
PARKNSHOP,P000001425,31.9
JASONS,P000001425,34.9
PARKNSHOP,P000001427,29.9
PARKNSHOP,P000001546,49.9
PARKNSHOP,P000001547,43.1
WELLCOME,P000004486,18
JASONS,P000004486,18
WELLCOME,P000001548,31.2
PARKNSHOP,P000001548,39.9
JASONS,P000001548,40
WELLCOME,P000001597,86.9
PARKNSHOP,P000001597,86.9
JASONS,P000001597,86.9
AEON,P000001597,67.8
PARKNSHOP,P000001567,32.2
PARKNSHOP,P000002901,37.5
WELLCOME,P000002904,59
PARKNSHOP,P000002904,62.9
JASONS,P000002904,59
WELLCOME,P000002903,54
PARKNSHOP,P000002903,50.9
JASONS,P000002903,41.2
WELLCOME,P000002900,49
PARKNSHOP,P000002900,43.3
JASONS,P000002900,49
WELLCOME,P000002902,57
PARKNSHOP,P000002902,50.4
JASONS,P000002902,44.9
PARKNSHOP,P000002906,31.4
WELLCOME,P000002905,42
PARKNSHOP,P000002905,43.5
JASONS,P000002905,42
WELLCOME,P000002907,69
PARKNSHOP,P000002907,69
JASONS,P000002907,69
PARKNSHOP,P000002082,63.8
PARKNSHOP,P000002409,46
WELLCOME,P000003032,32
PARKNSHOP,P000003032,32.9
JASONS,P000003032,32
WELLCOME,P000003031,29
PARKNSHOP,P000003031,31.3
JASONS,P000003031,23.5
WELLCOME,P000003416,34
PARKNSHOP,P000003416,41.9
JASONS,P000003416,34
WELLCOME,P000003033,39
PARKNSHOP,P000003033,42
JASONS,P000003033,30.7
WELLCOME,P000003418,18.4
PARKNSHOP,P000003418,23
JASONS,P000003418,21
WATSONS,P000003418,25.9
WELLCOME,P000003035,36
PARKNSHOP,P000003035,30.8
JASONS,P000003035,36
WELLCOME,P000003422,32
PARKNSHOP,P000003422,32.9
JASONS,P000003422,32
WELLCOME,P000003034,39
PARKNSHOP,P000003034,42.9
JASONS,P000003034,31.1
WATSONS,P000003034,45.9
WELLCOME,P000003421,21
PARKNSHOP,P000003421,23
JASONS,P000003421,21
WATSONS,P000003421,25.9
WELLCOME,P000003036,39
PARKNSHOP,P000003036,47.6
JASONS,P000003036,34.5
PARKNSHOP,P000003420,19.4
PARKNSHOP,P000002173,226.5
WELLCOME,P000002358,11
PARKNSHOP,P000002358,10.7
JASONS,P000002358,11
AEON,P000002358,10.5
WELLCOME,P000002357,9.3
PARKNSHOP,P000002357,10.7
JASONS,P000002357,11
AEON,P000002357,10.5
PARKNSHOP,P000002359,14
WELLCOME,P000003490,22.1
PARKNSHOP,P000003490,21.1
JASONS,P000003490,25.5
WELLCOME,P000003246,25.5
PARKNSHOP,P000003246,26.5
JASONS,P000003246,25.5
AEON,P000003246,20.9
WELLCOME,P000002701,44
PARKNSHOP,P000002701,49.9
JASONS,P000002701,44
WELLCOME,P000002700,52
PARKNSHOP,P000002700,51.1
JASONS,P000002700,42.1
PARKNSHOP,P000003556,13.9
WELLCOME,P000003131,10
PARKNSHOP,P000003131,10
JASONS,P000003131,10
AEON,P000003131,10
WELLCOME,P000002361,12
PARKNSHOP,P000002361,12
JASONS,P000002361,12
AEON,P000002361,10.8
WELLCOME,P000003193,12
PARKNSHOP,P000003193,11.8
JASONS,P000003193,13
AEON,P000003193,11
WELLCOME,P000003553,12
PARKNSHOP,P000003553,11.8
JASONS,P000003553,12
AEON,P000003553,11
PARKNSHOP,P000003554,9.7
WELLCOME,P000003555,5.5
PARKNSHOP,P000003555,5.8
JASONS,P000003555,5.5
WELLCOME,P000002889,69.5
PARKNSHOP,P000002889,69.9
JASONS,P000002889,69.5
AEON,P000000266,65
WELLCOME,P000002180,94
PARKNSHOP,P000002180,79.3
JASONS,P000002180,99.1
WELLCOME,P000002181,51.9
PARKNSHOP,P000002181,54.9
JASONS,P000002181,39.3
WELLCOME,P000000275,68
PARKNSHOP,P000000275,70.5
JASONS,P000000275,68
WELLCOME,P000001337,126
PARKNSHOP,P000001337,126
JASONS,P000001337,106.1
WELLCOME,P000001188,36.6
PARKNSHOP,P000001188,38.7
JASONS,P000001188,45
PARKNSHOP,P000000142,60.4
WELLCOME,P000001180,23
PARKNSHOP,P000001180,27.7
JASONS,P000001180,23
WELLCOME,P000000271,89
PARKNSHOP,P000000271,80
JASONS,P000000271,78
WELLCOME,P000001284,42
PARKNSHOP,P000001284,48.9
JASONS,P000001284,42
WELLCOME,P000000263,75.9
PARKNSHOP,P000000263,82.9
JASONS,P000000263,75.9
WELLCOME,P000001189,34
PARKNSHOP,P000001189,39.9
JASONS,P000001189,34
WELLCOME,P000001661,49.9
PARKNSHOP,P000001661,55.9
JASONS,P000001661,49.9
WELLCOME,P000000260,61.1
PARKNSHOP,P000000260,84.9
JASONS,P000000260,70
WELLCOME,P000001298,34.9
PARKNSHOP,P000001298,34.9
JASONS,P000001298,34.9
WELLCOME,P000002192,30.9
PARKNSHOP,P000002192,39.9
JASONS,P000002192,37.5
WELLCOME,P000000106,80
PARKNSHOP,P000000106,89.9
JASONS,P000000106,64
WELLCOME,P000000270,27.3
PARKNSHOP,P000000270,39.9
JASONS,P000000270,36
WELLCOME,P000001183,59.9
PARKNSHOP,P000001183,54.9
WELLCOME,P000002175,25.9
PARKNSHOP,P000002175,25
JASONS,P000002175,22.4
WELLCOME,P000002185,47
JASONS,P000002185,47
AEON,P000002174,8
WELLCOME,P000000278,37.6
PARKNSHOP,P000000278,46
JASONS,P000000278,46
AEON,P000000278,48
WELLCOME,P000000277,75
PARKNSHOP,P000000277,83
JASONS,P000000277,75
PARKNSHOP,P000001296,12.3
AEON,P000001296,13.9
WELLCOME,P000000699,25
PARKNSHOP,P000000699,20.6
JASONS,P000000699,25
PARKNSHOP,P000000274,17
AEON,P000000274,16.9
WELLCOME,P000000143,28.9
PARKNSHOP,P000000143,27.9
JASONS,P000000143,21.9
WELLCOME,P000001271,49
PARKNSHOP,P000001271,65.4
JASONS,P000001271,49
WELLCOME,P000001288,28
PARKNSHOP,P000001288,32.9
JASONS,P000001288,22
PARKNSHOP,P000000151,6.6
AEON,P000001297,20.9
PARKNSHOP,P000002183,9.9
WELLCOME,P000000269,17
JASONS,P000000269,19.4
WELLCOME,P000002182,77.5
JASONS,P000002182,77.5
PARKNSHOP,P000000172,19
PARKNSHOP,P000001286,9.9
WELLCOME,P000000525,35.9
PARKNSHOP,P000000525,35.9
JASONS,P000000525,35.9
WELLCOME,P000002160,79
JASONS,P000002160,79
WELLCOME,P000001164,105
PARKNSHOP,P000001164,83.3
JASONS,P000001164,105
PARKNSHOP,P000000867,62.1
WELLCOME,P000000701,97
PARKNSHOP,P000000701,59
JASONS,P000000701,97
WELLCOME,P000001606,75
JASONS,P000001606,75
WELLCOME,P000000761,71
PARKNSHOP,P000000761,158
JASONS,P000000761,71
WELLCOME,P000001363,67.3
PARKNSHOP,P000001363,69
JASONS,P000001363,78
WELLCOME,P000000702,105
PARKNSHOP,P000000702,109
JASONS,P000000702,105
WELLCOME,P000001603,61
JASONS,P000001603,61
WELLCOME,P000000833,39
PARKNSHOP,P000000833,36.9
JASONS,P000000833,39
PARKNSHOP,P000002042,11.9
AEON,P000002042,7.6
WELLCOME,P000000235,18
PARKNSHOP,P000000235,17.9
JASONS,P000000235,18
WELLCOME,P000001861,37.5
PARKNSHOP,P000001861,42.9
PARKNSHOP,P000001875,34.9
WELLCOME,P000004392,14.9
JASONS,P000004392,14.9
